duration_ms,explicit,name,popularity,uri,isrc
213333,False,Lullaby (feat. BISHØP),29,spotify:track:0zPRnAs5ByfyCmiEhN6y7d,NLZ541600012
195093,False,Don't Let Me Down (feat. Daya) - W&W Remix,48,spotify:track:4s2rzq6ZpCfg5ODq0z79QG,USQX91600502
202509,False,Is It Love - Arty Remix,25,spotify:track:2qjlacVpMUNCT3mxc6o1oL,GBKPL1666736
185669,False,So Much Love,26,spotify:track:0sSlquw5Lx9eXqlSlTrOiW,NLZ541600204
228536,False,Winterbreak - Tiësto's Deep House Remix,32,spotify:track:2I0Q1wxFRdnDYtG6Q8W47S,USRC11600951
240468,False,U Are,14,spotify:track:6gEQLUielBwJyvfOM388ho,QMDA61534612
190073,False,Summer Nights,35,spotify:track:5f6RsonTFhC7T6nvXGQPeT,CYA111600052
259218,False,Live Before We Die (feat. KiFi) - Crystal Lake Remix,11,spotify:track:0d1809xMIfcZXgtJ1cFw3I,CAI7Z1600004
190781,False,Sakura,29,spotify:track:2EoJGDkzh7pVpROQ5L4zOF,NLZ541600574
169758,False,Thinking Of You - Roulsen Radio Edit,17,spotify:track:4a9HalOPw68lCP462i2KYE,NLBV21600028
154736,False,Hold Me Now,16,spotify:track:4l26HEduIdGxxVvDJIxcny,NLF711602577
280520,False,Ingrid Is A Hybrid,35,spotify:track:6hREi7jxcLZyq02dAIsyjL,GBUM71602370
209754,False,Silence (feat. Dave Thomas Junior),27,spotify:track:3R0Et3SS6eO5VgpZGpnTaU,NLZ541600333
218813,False,Turn (feat. Little Daylight),20,spotify:track:3gx8iEIUz0sjrmWcaRtDDC,USAT21601390
202539,False,How to Love (feat. Sofia Reyes) - Hellberg Remix,19,spotify:track:67RPPFGOI7tw12T4kF71Mi,USAT21601706
207580,False,Into The Sunset,26,spotify:track:02E0dSRldGrrrJyTY7O4uA,USUS11600215
244958,False,Someone That Loves You,25,spotify:track:4eQ8RVou7nLwXpSQcya6bl,GBAHS1600143
302000,False,Dark Necessities,68,spotify:track:2oaK4JLVnmRGIO9ytBE1bt,USWB11600478
232720,False,Wir sind zuhaus,11,spotify:track:2ev2BSbP6UrL7CbSa0FbWu,DEA621600711
201290,False,Blue Sky,31,spotify:track:2FCCdZhFIpM1tnTA8UFzZF,CHB701600081
244918,False,Swoon,18,spotify:track:1jY7H0WetqZXBbd6HnuKfw,TCACO1661549
222600,True,Cut It (feat. Young Dolph),50,spotify:track:376KnY4TrgBITxjlnbnmIy,USAT21503392
208500,False,Gold,27,spotify:track:6Nz1EtYQgzExHSjQyvFfab,NLF711602215
216814,False,Wenn wir alt sind,3,spotify:track:3jcdYMQSxElsSMF7nafImU,DEA621600794
179480,False,Heading Home - Nick Talos Remix,23,spotify:track:362ztCz6OiktaJgYubFi6x,USUM71603880
179211,False,Cool Me Down,30,spotify:track:0oDpBQNBCa3VCR3bmn7953,SE2VK1600101
177023,False,Wild Horses - Sam Feldt Remix,41,spotify:track:4tVybkClyH0hjL8jzMq3sH,GBAHS1600233
188613,True,Holland,46,spotify:track:0aZaOgEpKiRKWgK2lIr9wr,DEDG61600063
181574,False,We're Under Control,0,spotify:track:4sHYBJoIe52I5rIXMi7dUC,QM2PV1568640
263315,False,Bombs Away,0,spotify:track:3r2KGlFBnxWLFPBl47dtwV,TCABI1220955
269320,False,To Describe You,22,spotify:track:5mZYlMPzZ3op0sx0UHn8fq,FR59R1505231
218946,True,Flexicution,53,spotify:track:2c8sgbZoEanC3QyFNZxUcA,USUM71604619
213211,False,Do It Right,52,spotify:track:2uMbCJ8lxF7hqpQUaeo42D,UK98Q1600001
216560,False,80 Millionen,52,spotify:track:2ladamWCFAfQbgIIdkewAx,DELV41600001
211400,False,"Sledgehammer - From The Motion Picture ""Star Trek Beyond""",40,spotify:track:3EdsfpdAlaQBMO0LgNOEhn,QM5FT1600216
283733,False,The Strangest Game,16,spotify:track:3Ne5uHWg8Z1QI6rakjDKHZ,GBKPL1668258
238229,False,Flicker (feat. Chi),6,spotify:track:5xk9hOhGcpDkB1BLW10Mmy,UKBSK1500010
301326,False,Odes,11,spotify:track:7HiRDIP5mNvzMIIuR0y9NE,TCACJ1575108
171066,False,Klaps auf den Po,25,spotify:track:1fxcOrdY1JqMJAzYcnCqNv,DEUM71502029
227712,False,Thoughts on Fire (feat. Classified) - Radio Edit,7,spotify:track:0ZqXQqQsa2KQApnwBJAHCM,CA5LP1506003
210240,False,"Ja, der Fußball ist rund wie die Welt",4,spotify:track:69UOD34bLEv0jBOnU2c56w,DEC719400471
239773,False,Fool's Gold,33,spotify:track:3DKri1C3WW5146xWP6FCFz,USUM71605866
210351,False,Will Grigg's On Fire (Extended),0,spotify:track:6G70ZGjJShs6XQ1UQGvFKc,IT0051600122
169543,False,Es geht los,3,spotify:track:77OCOQUKe9ZXaqEbs0Cvz9,DEGQ31600001
285407,False,Weekends!!! (feat. Sirah),29,spotify:track:3Doc0i6JsXK3N1DhhYvmmV,USAT21001939
198334,False,Technically Single,25,spotify:track:5H6F1Jjq4IF8cYXTCcrq41,QMXWB1600017
231813,False,Toothbrush,60,spotify:track:7ciLq0Cip0yxiz6KANrOUq,USUM71516725
162425,False,Let Me Hold You (Turn Me On),0,spotify:track:72xvRETEsd5hS1RfduciRi,NLZ541600032
218493,True,You & Me,54,spotify:track:7yCqehT9dKACTFy7YugP0J,USUM71603788
196613,False,Perfect Strangers,71,spotify:track:3P3pw6C19j31Rnzgo3JG7o,GBUM71602437
246761,True,Panda,63,spotify:track:5YEOzOojehCqxGQCcQiyR4,USUM71601094
193893,False,Body Say,46,spotify:track:7xrA11O07xo57Bbg6p4hck,USUM71605932
219946,True,Mamacita (feat. Wizkid),33,spotify:track:5lZ8wDFNEFnFq3ahC08yBX,GB7TP1600016
224271,False,False Alarm,45,spotify:track:7gZQfdEQpmwAoPHSbEHzms,GBAYE1601052
201334,False,Hold It Together (feat. Willy Beaman),27,spotify:track:69STbgcTufpUCM24mQIcKY,USWB11601047
235613,False,Bored to Death,55,spotify:track:12YGKHMw1l36tXlgU2Vrjj,QMRSZ1600281
229029,False,Schön genug,34,spotify:track:1nbc7iZcf1UdKVDLgrUKYW,DEA621601125
161906,False,Beautiful Life,52,spotify:track:2n1lYSf8iDfSIYEBZJsS99,NLF711603019
219069,False,Once Upon A Time,19,spotify:track:3CQSJlsU5i5hFqsmsL1PhA,NLS241600435
153841,False,Winchester,6,spotify:track:1HdT40qioTbbDK4EZqQ49L,DELJ81515437
185874,False,Hold on to Me (feat. Cara Hughes),14,spotify:track:1h5B6MEYfJirpquD2wXXWo,TCACM1631889
183000,True,Bonfire (feat. ALMA),41,spotify:track:4lGaOYqLKr5Z7bA1H92FBv,DEUM71601997
195194,False,Nervous (The Ooh Song) - Mark McCabe Remix,40,spotify:track:0L9lXMXddmoBbBUeF7A9An,GB45A1600398
239000,False,Good Grief - Don Diablo Remix,45,spotify:track:5dSFlPDHjAuYU1apyrRgqV,GBUM71603634
185351,False,Cold Water (feat. Justin Bieber & MØ),70,spotify:track:6Bjtr3tPdto5nyuLYf61sN,QMUY41600027
278400,False,Lean On (feat. MØ & DJ Snake) [Dillon Francis & Jauz Remix],12,spotify:track:5o91FNB2O588sSG5s6IoQt,QMUY41500070
230253,False,Make Me... (feat. G-Eazy),49,spotify:track:7JGoiIouGqreRXOrHFAIyr,USRC11601072
208566,False,Feel Good Song,10,spotify:track:4LLZikPEiznxpKvv3Y8xDT,TCACP1645368
185142,False,Escape,21,spotify:track:3e2E4a5wFphHS1ZlhuIKXx,usdy41686069
252800,False,Because I'm Me,43,spotify:track:4BpN2xkpSEA9L95yopkjsX,AUUM71600211
181880,False,Starving,68,spotify:track:4Ce37cRWvM1vIGGynKcs22,USUM71606370
305000,False,Summer Romance,17,spotify:track:75V0p4kcvjSsOPkvHkc0yF,ARC291600011
176607,False,I Wanna Be That Guy,10,spotify:track:69w1Zf9WFCx5Lig8Ee1SYe,TCACP1629639
201280,False,Lit,21,spotify:track:6jK1bdCkNZYQcgzZx00FlE,QM3EF1600016
226533,True,Damn Good Time (feat. French Montana),29,spotify:track:1C2S1qMi03uMI7KBUsw60I,USSM11603921
229506,False,Bridges,27,spotify:track:0fBcc9qVt62brscO2dTI0i,USSM11605378
208014,False,Schwüm,13,spotify:track:0OikL4qu71OVfhvKV4wob7,DEN061600631
184995,True,Palmen aus Plastik,60,spotify:track:6wHRm1KR8pzVDPdmR6Qovj,DETX91500279
346282,False,後來的我們,55,spotify:track:13AruKdh8wJhWx6i5dV8X1,TWK231610206
210466,False,Sofia,66,spotify:track:5vj59ONIVbyhcrI8ZSwoRo,DEUM71601055
205946,False,Let Me Love You,79,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,QMZSY1600015
178177,True,Hello Bitches,56,spotify:track:72ysGFB4mZTgQsPqN9PzPS,KRA401500656
178599,True,Team (feat. Babe Simpson & Babenstein),0,spotify:track:6QnpEqXphx4KZQN9A3A3zN,TCACH1521314
244274,True,Girl I Want 2 Eat U,35,spotify:track:55Y0hTLTG3ohxMAK6TCYMd,GBWWP1400370
299800,True,U Mad,44,spotify:track:3KiEydhjn7yf58h9jBD5Sa,QMJMT1500692
241213,False,I Can't Take It - Party Favor Remix,16,spotify:track:7pKniAyPbmgkuLvAI5idqk,USSM11505219
228760,True,Bitch Better Have My Money - GTA Remix,34,spotify:track:5iMqQkFzWWsbwck2F6KnMw,QM5FT1500075
157384,True,Blown Away (feat. Azealia Banks),0,spotify:track:2J1XHZbd8E1Z4sQn5WEsA1,TCACE1526011
223759,False,Save Me (feat. Katy B),28,spotify:track:76CZcjc1fcMeocg0vEBvGp,USDM31572601
142419,True,Show My Ass,0,spotify:track:6N7bmcQ3Agkbc1TWspTnVC,TCACE1511225
177006,True,Rubber Band Stacks,22,spotify:track:6oQJIlPaASRqxpf7ibhTPy,USRC11500516
226225,False,Hula Hoop,11,spotify:track:6GvqVPaFlnIR1FMaBJrKk9,QMSDU1400170
195400,False,Guappa (feat. RiFF RAFF & Mr. Polska),15,spotify:track:1BLiu6oQf5VRzUk800tsDu,NLPW81400102
233333,True,"Night Riders (feat. Travi$ Scott, 2 Chainz, Pusha T & Mad Cobra)",39,spotify:track:2xzqIuW15EVWvLB3yP6jkI,QMUY41500015
220261,True,Wimbledon,8,spotify:track:2MQ7TUiwNVgFHHJLlXr21c,USUM71416904
282749,True,Chikichakachokocho,10,spotify:track:4UbaZAO9B9JwCahiirmMA5,KRA491500492
175841,True,Booty Man - Cheek Freaks Remix,19,spotify:track:5QyjSf6P88GV9jy98MrgMB,QM7UU1500019
202546,False,Cause I'm God Girl (Feat. Il Hoon Jung Of BTOB),44,spotify:track:0AgMJriVSGWjN8WLaCqnDv,KRA391500035
161142,False,Money In My Mattress,19,spotify:track:27IeiVGXi7EcOeVhPkiJyW,SE4OX1500501
282272,False,Speakerbox (feat. Lafa Taylor),45,spotify:track:3NPYT4nilQ6YW1uA8I7orI,QMLD61404046
229746,False,The Leaders (Feat. Teddy & CL),34,spotify:track:3k8nvicUBXisxer57q4LWc,KRA341104560
180347,True,Barbie J33p,0,spotify:track:4QTocmAkvnQw6k2dKmyO5B,TCABX1434290
112926,True,Miracle Gro,26,spotify:track:7sw544QR3eAN1zTnF4evlk,TCACG1525725
344444,True,Rat Trap 666,26,spotify:track:3HhaCUAJicNJsKOZj3rkHF,GBWWP1400374
205684,False,Secrets - Diplo Remix,25,spotify:track:5h77TYAQY4TerBCUiQA2QY,CYA111500058
300000,True,"IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)",39,spotify:track:0gpFiquPvir7e3RrM4kii9,USAT21502446
145466,True,Swords,22,spotify:track:6tcuNbqyjiT7ojiOkWDfhb,USUG11500799
237987,True,Hustle Hard (feat. Trinidad Jame$),14,spotify:track:4rmQVo8puUWkFfzZtZJ1mv,USDM31400334
151350,False,Booty Loose (feat. Fly Boi Keno),31,spotify:track:40iFF0FeiMVFTC0CiuQrPs,USZ4V1500108
175491,True,Hokay Hokay Hokay,10,spotify:track:2LbYAHlMMcJrEknTbwcjdM,UST8K1590993
172800,False,Serve It Up,4,spotify:track:4jUibvZvSxthpaPimCqVQO,AUCN31208007
200869,False,Back Up On It (Jasmine),18,spotify:track:2di0TfKcoDdmnA0mSPLCYk,USZ4V1400110
177600,True,Boston Shit,11,spotify:track:0LrmyBmlQHF15qIm5HsoOd,FR2X41450791
343952,False,Twrek Mix,0,spotify:track:3oxzXiDhSj2ebywW47KYK5,USQY51563294
229253,False,Hands Up,6,spotify:track:2RWOezrcEXRPo0HSPxN3C9,USZ4V1400135
228594,True,Koi,19,spotify:track:3Lf4PS3RzFb8VpMyJtkOl4,GBBKS1500163
189880,False,All That (feat. Twista & The Rej3ctz),23,spotify:track:4mhP1ivns0szzcy53ALYY3,USSM11405578
213697,True,SIRI (feat. Elliphant & Pusha T),8,spotify:track:0krhPCkS9qtlFCFvgcMZPD,USAT21503461
192186,False,Bruk Bruk (I Need Your Lovin),24,spotify:track:7rnKVcMj36BgMEphkJQHaH,USSM11505092
191351,False,Pay (For What),25,spotify:track:0G5oeqLOCMbxBFXPywWYoX,US25X1086004
192226,False,Don't Be So Shy - Filatov & Karas Remix,53,spotify:track:00vk0sEfb6mr2ehwSw0Uhn,RUA591500339
249600,False,Propaganda,42,spotify:track:7sn0OyaKn1XKx18JjUZkSw,QMZSY1500001
220840,False,Propaganda - Habstrakt Remix,10,spotify:track:0CRfB9rSwczzZXe67e7wTI,QMZSY1500007
191266,False,Propaganda - SAYMYNAME Remix,18,spotify:track:78z0n77R19iduvgWIcB69Y,QMZSY1500010
198226,False,Propaganda - Dillon Francis Remix,16,spotify:track:5AtIwwgCD9LBcxQk11bo0B,QMZSY1500006
220573,False,Middle,70,spotify:track:0g5EKLgdKvNlln7TNqBByK,USUM71515784
175613,False,Middle - 4B Remix,26,spotify:track:3pvmxgEalEj7KKROvY8yTu,QMZSY1600001
229480,False,Propaganda - TJR & Nom De Strip Remix,22,spotify:track:1X82c14ZLMF7FMSHsoZ7F5,QMZSY1500004
321987,True,Tuesday (feat. Drake),56,spotify:track:35rSpXB5bk9ega9jsjcRts,USWB11402508
188640,True,Holz,46,spotify:track:20ecx8o3II4wMmoDA7jjPf,DEDG61600077
288750,False,Lunatic,20,spotify:track:46hVih7KosdGBHX4GqGys4,NLZ541400030
236773,False,Hangover,39,spotify:track:4ngypPwfcqpHBxQjJIOgvr,USUM71406935
189994,False,Earthquake - Edit (Explicit),0,spotify:track:4eGpqzFtmDCf3GMz2yizav,GBCEN1300369
242142,False,Omen - Dillon Francis Remix,7,spotify:track:2VoUv3DkStTU5qFBwjYSdI,GBUM71507454
212093,False,Blame (feat. John Newman) - R3HAB Trap Remix,29,spotify:track:0wRaAh1Km76Blq4qMJjjvN,GBARL1401528
296349,False,Lean On - Tiësto & MOTi Remix,23,spotify:track:3g6mVyrIjBzokHNy4JV37J,QMUY41500131
189000,True,I Like Tuh,43,spotify:track:5MGeW5mHnqeJiM0NPBbkEZ,USUS11203251
254545,True,Wild Out,34,spotify:track:1WeFaJ8K3Y98NX47l00fkP,USDM31300461
209708,False,BaDinga,44,spotify:track:4KKLTVEcvfc4zKOq7Zixcg,USYBL1402063
271066,False,The Hills - RL Grime Remix,44,spotify:track:6SNUuxeg0NWXSEkFirAkAM,USUG11501539
219400,True,Work - R3hab Remix,39,spotify:track:63OshgWbxCtI1WHb5C0Txd,QM5FT1600145
226849,True,"Burial (feat. Pusha T, Moody Good, TrollPhace)",43,spotify:track:7DHX1Ng0V186U2idfFfjGi,USAT21501864
263400,True,"Me, Myself & I - Viceroy Remix",29,spotify:track:3wjZqCMNYzxSYrmP7BRZai,USRC11600559
200080,True,No Type,64,spotify:track:4scpF6J5uMBvoh6sFB7EL1,USUM71413477
174006,False,GDFR (feat. Sage the Gemini & Lookas) - DJ Kay Rich x Up 2 No Good Remix,17,spotify:track:3D2L5xPKcnsYFjUAAFm4AS,USAT21405356
504000,False,I Control You (feat. Sakura) - Voodoo Mix,5,spotify:track:5aYuGM8KnjmLDmyP0CudIv,USNRS1433976
181933,True,Energy,64,spotify:track:79XrkTOfV1AqySNjVlygpW,USCM51500012
245120,True,Don't Tell 'Em - DaaHype Remix,25,spotify:track:5JHotiHpAuuBcCFbpjXpYR,USUM71409986
171280,False,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - Boaz van de Beatz Remix",30,spotify:track:5GbQRYPXgTxONbGM92fxYs,GB28K1500038
196670,False,Dragon - Radio Edit,37,spotify:track:13yeSbqDD7JSd7EWMOATV1,NLZ541500466
199655,False,Is This Love - Remix,55,spotify:track:1G8yVHxDLlEjDAt02Dfbmi,USUM71604762
219146,True,Cake By The Ocean,77,spotify:track:76hfruVvmfQbw0eYn1nmeC,USUM71514637
191506,True,This Summer - Maroon 5 vs. Alesso,37,spotify:track:4Fqf6sRaSGQppXHwO0gZs3,USUM71509392
176674,True,"Flex (Ooh, Ooh, Ooh)",41,spotify:track:2LLFl56eIFGFlnrplUC26f,USUYG1071719
151826,False,Where Are Ü Now (with Justin Bieber) - Ember Island Remix,26,spotify:track:3TPFIrjJ8fgvGGHMjuy2HP,USAT21501749
296250,False,Lyon,1,spotify:track:2hImzpZiU6nYjzX8242KD6,USWU31500060
189389,False,The Only Way Is Up - Radio Edit,37,spotify:track:0uvFFLI3Z6zidLLUsHDVVk,CYA111500053
275840,True,Know Yourself,60,spotify:track:5InOp6q2vvx0fShv3bzFLZ,USUM71502037
209699,False,Booty,52,spotify:track:6dshconh2KBbGxVh7GtSTC,USUM71413813
264946,True,Loyal (feat. Lil Wayne & Tyga),70,spotify:track:5BrTUo0xP1wKXLJWUaGFtk,USRC11400614
207613,False,Jungle - Remix,48,spotify:track:5wnfZ7VjDpZNyfJkqc9I1d,USUM71409261
204000,False,Lean On - CRNKN Remix,28,spotify:track:10CSHmymCNMIeW3bJC1X1Z,QMUY41500042
285000,False,Wizard - Tom & Jame Remix,5,spotify:track:0lRsHqHjNtduLtLunLaVlg,NLZ541400123
256600,False,Animals - Isaac Remix,15,spotify:track:03O4W8x2U0UMnFIU5FfEIJ,NLZ541300588
201895,True,Basement Party,21,spotify:track:4aJgVVpcUos92SAESRL2Si,USQX91600310
197578,False,The Witch Is Dead - Radio Edit,2,spotify:track:2Nz7jTHEykCz3dDQt2RJW0,FR4IX1600120
240253,False,Heading Home - Le Youth Remix,7,spotify:track:7wT8K8VyhtJZeei3eS6kcP,USUM71603878
149942,False,Rise N Shine (feat. Poo Bear),17,spotify:track:6jHFpBtdFgxjpCkJpIVfAS,USQX91601298
211200,False,Drownin',17,spotify:track:4ySoQFVU13iQzAbaJasTCx,NLF711602606
266958,False,Where We Belong - CALVO Remix,6,spotify:track:0hLd7ZjLI8TXq5B4WoKd6m,DEA621601003
214731,True,Mörder,56,spotify:track:6v6xHeuMLbCuddN0ETrGhs,DETX91500280
248293,True,Warum,36,spotify:track:0klV7hCvlJQXLUhdjSADqz,DEDG61400075
224106,True,Irgendwo in Vegas,41,spotify:track:6WuomEqGnuHJtPzYORNdi5,DEDG61400086
201000,True,Out of Se Window,19,spotify:track:5zJQpHISZZtqPioVRBteK4,DEDG61600068
210000,False,Aus dem Weg,16,spotify:track:5ZAkZjT8ObWyY8PUavdofX,DEDG61400091
147533,False,Rockos modernes Leben,6,spotify:track:1jJRrp0VPD3AQDqmWt6hDS,DEDG61200180
180646,False,Sunshine (feat. Dan Harkna) - Radio Edit,30,spotify:track:6P2eiuil5GGCviB9eNPHIY,GBCEN1500788
233247,False,Tilted,48,spotify:track:4U6GYrZi0xvNkUmFitCDED,FR6P11500950
217386,True,Leavin' Brooklyn,1,spotify:track:3IdgbQfWBeESsv9Qbkw5iE,USUS11500027
246562,True,SQUAD OUT! (feat. Fatman Scoop),27,spotify:track:7HascAnUdwRQCLoZrIrot0,USAT21503047
237724,False,School Daze - Borgore & Tisoki Remix,0,spotify:track:35ixmZdUV2Iig7WHAp8gSO,NLF711503619
227076,False,Zero Gravity (feat. Lights) - Radio Edit,28,spotify:track:7uxihFY5wEZdZyguZ8UQou,NLZ541500399
208533,False,What's Hatnin',41,spotify:track:1p5M91qghUkzS4gwuMM22B,USUM71319459
216339,False,Where Are Ü Now LIVE (with Justin Bieber),26,spotify:track:1CjiAOoegmUDgbhKzAqSkl,USAT21600607
324541,False,Bang That,30,spotify:track:5wKVFoSD7ppsjTvsniDGes,GBUM71502961
269850,False,Lay Me Down - Flume Remix,33,spotify:track:0CAgUUqUZXV564QvqSraX5,GBUM71504789
244906,False,The Feeling,54,spotify:track:7E390nZTMqEbrNC1TmHd42,USUM71516765
221065,False,In My Head,40,spotify:track:1PBk2knn4anq0vaS5KGDG2,USAT21404269
213000,False,Runaway (U & I) - Dillon Francis Remix,29,spotify:track:5FHGdR2grg8WZIKr7CExs3,USAT21405298
228755,False,Powerful - BOXINBOX & Lionsize Remix,22,spotify:track:51c48HA9Q04uYUPneGzrts,QMUY41500133
198750,False,Beautiful Now - Dirty South Remix,30,spotify:track:7wfwhoB3OAzKElXW3tGgrf,USUM71508037
175288,False,Fire,3,spotify:track:4NsfnhHMWQq0W5DtoXCYnZ,NLZ541500256
171441,False,Savior - Far East Movement x Alvita Remix,7,spotify:track:0l5NoLnJY83qbcEMYtjAdl,NLZ541501202
203400,True,Leggaschmegga,30,spotify:track:15tXLDUipWWf6lPM216AoG,DEBL61400114
171840,False,Geile Zeit,17,spotify:track:0QxUeWukoqRxG7nr5OZTlZ,DEZ651212390
148286,False,Tatsachen,24,spotify:track:7BDCiAoUuvM94jdt87dIvg,FR10S1487508
174466,False,Willkommen in der Realität,19,spotify:track:2FrA69AcM6uIbnxF5n3Y5q,DEZ651212391
199050,False,Hey QT - Diplo Remix,15,spotify:track:0dfTcwK0yIWDHr0U2kv54S,GBBKS1400320
201466,True,Bitch I'm Madonna - Flechette Remix,10,spotify:track:43pNVfLQQbisPgN6NaREph,USUG11500642
208733,False,Mercy,74,spotify:track:0AS63m1wHv9n4VVRizK6Hc,USUM71603531
228640,True,LUV,63,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,USUM71604428
199179,True,Cool Girl,56,spotify:track:3tJ4y2Zqx6gM9xOAuFfsSF,SEUM71601198
154000,True,Every Fuckin Day,11,spotify:track:41lAR3GHLTea0zWbDQo68O,GBWWP1500976
186587,False,Unter uns,28,spotify:track:26MwsQwkCp0kusqDznwpu8,FR10S1487506
181200,False,Drop It Down Low (feat. Richie Loop),18,spotify:track:3Q2ttNUXi1UGjwYKX5VI5j,USDM31681201
184648,False,Freitag,36,spotify:track:00H5o3hYv9khkHgeuiw3oS,FR10S1487501
206493,False,Good Grief,61,spotify:track:6IGA5YrFiEr5ANrMqKkR6H,GBUM71602854
268465,False,Lost on You,67,spotify:track:40x5K8xyIWVmSeUrYjj0os,QMRSZ1501406
249957,False,派對動物,44,spotify:track:4P8cRZZ5Xk1wfsbULoL1Qf,TWK231680790
188888,False,Sexual,58,spotify:track:5fKBwqSTuCbnJlCOpeRa3o,GBKPL1667537
208015,False,Paper Thin,31,spotify:track:3mTudELJLaQ2KWOPZ1fH41,NOUM71600082
287306,False,你，好不好？ - TVBS連續劇【遺憾拼圖】片尾曲,60,spotify:track:2gug6MRv4xQFYi9LA3PJCS,TWA471602002
215051,False,Amor y dolor,41,spotify:track:4efQTJSX6Jca1hHZNi74Zd,ES5151601290
248910,True,Deszcz na betonie,53,spotify:track:2Ub0JBCEf1wSA4LHPRsAv5,QM2PV1638366
226520,False,Dile Que Tu Me Quieres,70,spotify:track:5u5MvmVtitax9R1Mxh3reC,USXDR1700554
209453,False,Otra vez (feat. J Balvin),52,spotify:track:7pk3EpFtmsOdj8iUhjmeCM,USWL11600423
200480,False,In My Blood,40,spotify:track:0x4GHzCjY5MGQ960CHnVHz,AUBM01600174
240867,False,"Still Falling For You - From ""Bridget Jones's Baby""",62,spotify:track:3odrUVQ9tvRpkC9II2oWzx,GBUM71603863
230571,False,說散就散,52,spotify:track:2XFrRuy9Gpu4GuYHTNeHiC,HKF090900178
179573,True,PMW,45,spotify:track:73V8Goi8gRq2zwUkyWo8XE,FRUM71601244
205600,False,Kosketa,22,spotify:track:7BpgjaJe1GPQ6nIIRTKvRr,FIPEB1600021
230280,True,Superman Sin Capa,57,spotify:track:1twLPTEXlqjlxzwZyedMiz,TCACO1631649
178775,False,Take Me Back,28,spotify:track:1OcCoDKGaQyuBQBYWoGSbo,DKAZA1600010
213382,True,Hva' Så,27,spotify:track:5apWCP1md7rzD6RTqnOluT,DKUM71600276
280173,True,B.L.O.W.,33,spotify:track:3YUK6HxkymcP7w76uFfn3w,USUM71513234
218346,False,Schnauze,15,spotify:track:0k3OiSxEbRB8R3fHXqlY4s,DEZ651212402
237786,True,Say It,70,spotify:track:2Gyc6e2cLxA5hoX1NOvYnU,USUM71510633
111381,False,Chasing Pavements,0,spotify:track:2aPOo3BzC7C5DBEyjx7byu,NOHP81622010
185438,False,Llamame Más Temprano,56,spotify:track:6JVZ8mwbwSU8iiJUE2kyql,ARG991019977
196266,False,Give U Up,22,spotify:track:0n58BeLvriYU4083DtXBPk,DK4YA1606101
183936,False,Let's Go (feat. Kenny B & Brace),3,spotify:track:1ltj1edfw8fTwERL2gKLOi,NLMN21600030
225013,True,One Day,43,spotify:track:5Z2S8VemQCfM02SLq8o5cR,USUM71600008
313440,True,Side Eye,6,spotify:track:3Ke6KYNITBCaBtmgV3oKz0,uscgj1628705
249200,False,A dónde voy (feat. Daddy Yankee),45,spotify:track:3jhO0ilG42onbRpxQ2tmaQ,USWL11600259
196360,False,Baila Conmigo,43,spotify:track:6qqG1BHZv1G8A80S7EYeBs,MXUM71600385
269662,False,Falsas Mentiras (feat. Ozuna),53,spotify:track:36JI0KHc591i9liHaFqDFG,USDXS1500131
269197,False,Lost & Found,1,spotify:track:44ZrIaEhyvraIsML6wEQgJ,ATR981156701
197172,True,Belazerd,38,spotify:track:2OCNNhXYWLEwie1WGkN4Tr,NLG661600322
208728,False,Hurts So Good,63,spotify:track:46u5B2WN4wryYLZuMAOmI4,NOUM71600848
165759,False,Lo Intentamos,41,spotify:track:4Kzk0koKwzCMiIx4rAqCZp,UYM121600678
173160,False,Arigato,37,spotify:track:4XuK9jJP3mpYBq5qf68vfF,NOAGW1600375
271800,False,All I Ask,67,spotify:track:6DEMMeWXfmFAXgDUMMzeg6,GBBKS1500223
203906,False,Okyanus,57,spotify:track:3gGv9wDxZNcR7rtpJB5thD,TR0011600931
248420,False,Stay Up,23,spotify:track:7uwnUTWHAilLXmZt5N7OoH,QZVEM2323809
213559,False,Commitment,29,spotify:track:5rJ0KVIRL7y9PX80Jlpujm,USJ3V1326111
258600,True,"Gold Slugs (feat. Chris Brown, August Alsina & Fetty Wap)",0,spotify:track:3NMNNcNGnNz7bBSCinr5hv,USQX91502806
221609,True,PILLOWTALK REMIX (feat. Lil Wayne),33,spotify:track:7Kux9Q1ZYx1V1j3wre0aWk,USRC11600368
112981,False,2am Intro,2,spotify:track:2ZNMPj0fNCPpi3ROI52EU1,TCACI1554054
194510,True,3 Times In A Row,33,spotify:track:3kS3AOajZlXtoToQ1Y4rPL,QMCE31500407
172000,True,Let Me In,4,spotify:track:25Qgu2IKIDXS1fRQyT0IS0,TCACJ1526728
221040,True,Why I Do It,26,spotify:track:5kGPWL4R52GJMs9awAGCmz,USUM71510762
265325,True,Pounds in the Air,7,spotify:track:0B1GCOPnZ4cuOOahfttIlz,USDHM1529808
281226,True,Es war einmal...,36,spotify:track:1UipAed12jpNTDOd4rB2Az,DEUM71601523
199013,False,You Don't Know Love,45,spotify:track:3gnHm6E1NkMJUJr0mbRiBS,GBARL1600726
